"shop_code","shop_type","shop_name","shop_address","shop_grand_opening_date","shop_opening_date","shop_closing_date","shop_province_name","shop_province_code","shop_area_name","shop_region_name","shop_ward_name","shop_ward_code","_record_date"
SHOP_82,"[""F""]","LC DNI 99 Trần Văn Xã, P. Trảng Dài","99 Trần Văn Xã, P. Trảng Dài, TP. Biên Hòa, Tỉnh Đồng Nai",2024-07-12,2024-05-31,2149-06-06,Tỉnh Đồng Nai,"18",Miền Đông - KV29,Miền Đông,Phường Trảng Dài,"25993",2026-05-13
SHOP_83,"[""F""]","LC HYN 732A Lý Bôn, P. Trần Lãm","732A Lý Bôn, P. Kỳ Bá, TP. Thái Bình, Tỉnh Thái Bình",2022-09-26,2022-10-03,2149-06-06,Tỉnh Thái Bình,"55",Miền Bắc 2 - KV22,Miền Bắc 2,Phường Kỳ Bá,"12442",2026-05-13
SHOP_84,"[""F""]","LC DAG Khối Phố Hà My Đông B, P. Điện Bàn Đông","Khối phố Hà My Đông B, P. Điện Dương, TX. Điện Bàn, Tỉnh Quảng Nam",2025-06-20,2025-05-17,2149-06-06,Tỉnh Quảng Nam,"51",Miền Trung - KV1,Miền Trung,Phường Điện Dương,"20581",2026-05-13
SHOP_85,"[""F""]","LC DAG 77-79 Nguyễn Phước Lan, P. Hòa Xuân","77-79 Nguyễn Phước Lan, P. Hòa Xuân, Q. Cẩm Lệ, TP. Đà Nẵng",2025-03-01,2025-01-21,2149-06-06,Đà Nẵng,"17",Miền Trung - KV8,Miền Trung,Phường Hòa Xuân,"20314",2026-05-13
SHOP_86,"[""F""]","LC DNI 982-983 Quốc Lộ 51, P. Long Hưng","982-983 Quốc Lộ 51, P. An Hòa, TP. Biên Hòa, Tỉnh Đồng Nai",2024-09-26,2024-09-11,2149-06-06,Tỉnh Đồng Nai,"18",Miền Đông - KV7,Miền Đông,Phường An Hòa,"90498",2026-05-13
SHOP_87,"[""F""]","LC AGG 02 Nguyễn Văn Linh, P. Tân Châu","02 Nguyễn Văn Linh, P. Long Thạnh , TX. Tân Châu, Tỉnh An Giang",2022-02-22,2022-03-10,2149-06-06,Tỉnh An Giang,"1",Miền Tây Nam Bộ - KV28,Miền Tây,Phường Long Thạnh,"30376",2026-05-13
SHOP_88,"[""F""]","LC DNI F26 Phùng Hưng, P. Long Hưng","F26 Phùng Hưng, KP. 2, P. Long Bình Tân, TP. Biên hòa, Tỉnh Đồng Nai",2025-09-12,2025-08-19,2149-06-06,Tỉnh Đồng Nai,"18",Miền Đông - KV7,Miền Đông,Phường Long Bình Tân,"26056",2026-05-13
SHOP_89,"[""F""]","LC VLG 64 Đường ĐH 18, X. Nhuận Phú Tân","64 Đường ĐH18, X. Nhuận Phú Tân, Huyện Mỏ Cày Bắc, Tỉnh Bến Tre",2025-09-16,2025-08-30,2149-06-06,Tỉnh Bến Tre,"10",Miền Tây Nam Bộ - KV19,Miền Tây,Xã Nhuận Phú Tân,"28936",2026-05-13
SHOP_9,"[""F""]","LC DNI 310 Đường DT768, P. Tân Triều","310 Đường DT768, P. Tân Bình, H. Vĩnh Cửu, Tỉnh Đồng Nai",2024-02-24,2024-01-12,2149-06-06,Tỉnh Đồng Nai,"18",Miền Đông - KV29,Miền Đông,Xã Tân Bình,"26194",2026-05-13
SHOP_90,"[""F""]","LC HNI Khu 7 Quốc Lộ 32, X. Hoài Đức","Khu 7 Quốc Lộ 32, TT. Trạm Trôi, H. Hoài Đức, TP. Hà Nội",2021-10-30,2021-08-07,2149-06-06,Hà Nội,"26",Hà Nội - KV15,Hà Nội,Thị trấn Trạm Trôi,"9832",2026-05-13
SHOP_91,"[""F""]","LC NAN Khối Bắc, X. Đức Châu","Khối Bắc, X. Diễn Hồng, H. Diễn Châu, Tỉnh Nghệ An",2024-05-24,2024-04-29,2149-06-06,Tỉnh Nghệ An,"42",Miền Trung - KV32,Miền Trung,Xã Diễn Hồng,"17413",2026-05-13
SHOP_92,"[""F""]","LC HNI 363 Hoàng Công Chất, P. Phú Diễn","363 Hoàng Công Chất, Phường Phú Diễn, Quận Bắc Từ Liêm, Thành Phố Hà Nội",2149-06-06,2026-03-04,2149-06-06,Hà Nội,"26",Hà Nội - KV22,Hà Nội,Phường Phú Diễn,"619",2026-05-13
SHOP_93,"[""F""]","LC DTP 1504 Quốc Lộ 30, P. Mỹ Ngãi","1504 Quốc Lộ 30, P. 11, TP.Cao Lãnh, Tỉnh Đồng Tháp",2021-10-18,2021-11-07,2149-06-06,Tỉnh Đồng Tháp,"20",Miền Tây Nam Bộ - KV16,Miền Tây,Phường 11,"29863",2026-05-13
SHOP_94,"[""F""]","LC HCM 102/5 Nguyễn Văn Tạo, X. Hiệp Phước","102/5 Nguyễn Văn Tạo, X. Hiệp Phước, H. Nhà Bè, TP. Hồ Chí Minh",2023-09-19,2023-09-04,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV16,Hồ Chí Minh 1,Xã Hiệp Phước,"27661",2026-05-13
SHOP_95,"[""F""]","LC VLG 296 Đường 3/2, X. Trà Cú","296 Đường 3/2, TT. Trà Cú, H. Trà Cú, Tỉnh Trà Vinh",2021-10-18,2021-11-18,2149-06-06,Tỉnh Trà Vinh,"61",Miền Tây Nam Bộ - KV7,Miền Tây,Thị trấn Trà Cú,"29461",2026-05-13
SHOP_96,"[""F""]","LC HCM 08 Trần Chánh Chiếu, P. Chợ Lớn","08 Trần Chánh Chiếu, P. 14, Q. 5, TP. Hồ Chí Minh",2022-10-01,2022-10-16,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV29,Hồ Chí Minh 1,Phường 14,"27331",2026-05-13
SHOP_97,"[""HOPE""]","HOPE CTO Lô 20 Võ Nguyên Giáp, P. Hưng Phú","Lô 20 Võ Nguyên Giáp, P. Phú Thứ, Q. Cái Răng, TP. Cần Thơ",2025-06-20,2023-08-23,2149-06-06,Cần Thơ,"14",Miền Tây Nam Bộ - KV31,Miền Tây,Phường Phú Thứ,"31201",2026-05-13
SHOP_98,"[""F""]","LC DTP 860D Quốc Lộ 80, X. Lấp Vò","860D Quốc Lộ 80, X. Bình Thành, H. Lấp Vò, Tỉnh Đồng Tháp",2023-02-10,2023-01-04,2149-06-06,Tỉnh Đồng Tháp,"20",Miền Tây Nam Bộ - KV32,Miền Tây,Xã Bình Thành,"30193",2026-05-13
SHOP_99,"[""VACCINE""]","VX HCM 366 Tỉnh Lộ 10, P. Bình Trị Đông","366 Tỉnh Lộ 10, P. Bình Trị Đông, Q. Bình Tân, TP. Hồ Chí Minh",2024-03-22,2024-03-19,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV7,Hồ Chí Minh 1,Phường Bình Trị Đông,"27445",2026-05-13
